label,message,message_length,word_count,cleaned_message,processed_message
0,No..few hours before.went to hair cut .,39,7,nofew hours beforewent to hair cut,nofew hour beforew hair cut
0,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,80,18,no wonder cos i dun rem seeing a silver car but i thk i saw a black one,wonder co dun rem see silver car thk saw black one
0,Lmao. Take a pic and send it to me.,35,9,lmao take a pic and send it to me,lmao take pic send
0,Speak only when you feel your words are better than the silence... Gud mrng:-),78,14,speak only when you feel your words are better than the silence gud mrng,speak feel word better silenc gud mrng
0,No. She's currently in scotland for that.,41,7,no shes currently in scotland for that,she current scotland
0,Do you work all this week ?,27,7,do you work all this week,work week
1,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,150,25,congratulations ur awarded either of cd gift vouchers free entry our weekly draw txt music to tncs winppmxage,congratul ur award either cd gift voucher free entri weekli draw txt music tnc winppmxag
0,Lol great now im getting hungry.,32,6,lol great now im getting hungry,lol great im get hungri
0,Yes.. now only saw your message..,33,6,yes now only saw your message,ye saw messag
0,I'll be at mu in like  &lt;#&gt;  seconds,41,8,ill be at mu in like ltgt seconds,ill mu like ltgt second
0,Ok...,5,1,ok,ok
0,THING R GOOD THANX GOT EXAMS IN MARCH IVE DONE NO REVISION? IS FRAN STILL WITH BOYF? IVE GOTTA INTERVIW 4 EXETER BIT WORRIED!x,126,24,thing r good thanx got exams in march ive done no revision is fran still with boyf ive gotta interviw exeter bit worriedx,thing r good thanx got exam march ive done revis fran still boyf ive gotta interviw exet bit worriedx
0,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",166,32,tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february ill come up,tell make littl spreadsheet track whose idea smoke determin smoke much entir month februari ill come
1,For sale - arsenal dartboard. Good condition but no doubles or trebles!,71,12,for sale arsenal dartboard good condition but no doubles or trebles,sale arsen dartboard good condit doubl trebl
0,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!,141,30,dont look back at the building because you have no coat and i dont want you to get more sick just hurry home and wear a coat to the gym,dont look back build coat dont want get sick hurri home wear coat gym
0,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone""",122,22,my painful personal thought i always try to keep everybody happy all the time but nobody recognises me when i am alone,pain person thought alway tri keep everybodi happi time nobodi recognis alon
0,Thanks for ve lovely wisheds. You rock,38,7,thanks for ve lovely wisheds you rock,thank love wish rock
0,You intrepid duo you! Have a great time and see you both soon. ,63,13,you intrepid duo you have a great time and see you both soon,intrepid duo great time see soon
0,I asked sen to come chennai and search for job.,47,10,i asked sen to come chennai and search for job,ask sen come chennai search job
0,Dad went out oredi... ,22,4,dad went out oredi,dad went oredi
0,"I jus hope its true that  missin me cos i'm really missin him! You haven't done anything to feel guilty about, yet.",115,22,i jus hope its true that missin me cos im really missin him you havent done anything to feel guilty about yet,ju hope true missin co im realli missin havent done anyth feel guilti yet
0,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...,71,16,wat so late still early mah or we juz go dinner lor aiya i dunno,wat late still earli mah juz go dinner lor aiya dunno
0,"Arms fine, how's Cardiff and uni? ",34,6,arms fine hows cardiff and uni,arm fine how cardiff uni
0,In fact when do you leave? I think addie goes back to school tues or wed,72,16,in fact when do you leave i think addie goes back to school tues or wed,fact leav think addi goe back school tue wed
0,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)",132,21,cool breeze bright sun fresh flower twittering birds all these waiting to wish u goodmorning amp have a nice day,cool breez bright sun fresh flower twitter bird wait wish u goodmorn amp nice day
0,Ya:)going for restaurant..,26,3,yagoing for restaurant,yago restaur
0,"Its ok., i just askd did u knw tht no?",38,10,its ok i just askd did u knw tht no,ok askd u knw tht
1,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.,140,26,free st week entry textpod a chance win gb ipod or cash every wk txt pod to tscs custcare,free st week entri textpod chanc win gb ipod cash everi wk txt pod tsc custcar
0,Those ducking chinchillas,25,3,those ducking chinchillas,duck chinchilla
0,I am in a marriage function,27,6,i am in a marriage function,marriag function
0,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,159,32,looks like u wil b getting a headstart im leaving here bout ish but if u r desperate for my company i could head in earlierwe were goin to meet in rummer,look like u wil b get headstart im leav bout ish u r desper compani could head earlierw goin meet rummer
0,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,103,20,dont give a flying monkeys wot they think and i certainly dont mind any friend of mine and all that,dont give fli monkey wot think certainli dont mind friend mine
1,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,141,28,as a registered optin subscriber ur draw gift voucher will be entered on receipt of a correct ans to whats no in the bbc charts,regist optin subscrib ur draw gift voucher enter receipt correct an what bbc chart
0,say thanks2. ,13,2,say thanks,say thank
0,Msg me when rajini comes.,25,5,msg me when rajini comes,msg rajini come
0,Ya! when are ü taking ure practical lessons? I start in june..  ,64,12,ya when are taking ure practical lessons i start in june,ya take ure practic lesson start june
0,"That's good, because I need drugs",33,6,thats good because i need drugs,that good need drug
0,Stupid.its not possible,23,3,stupidits not possible,stupidit possibl
0,Can ü all decide faster cos my sis going home liao..,52,11,can all decide faster cos my sis going home liao,decid faster co si go home liao
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,159,29,summers finally here fancy a chat or flirt with sexy singles in yr area to get matched up just reply summer now free join optout txt stop help,summer final fanci chat flirt sexi singl yr area get match repli summer free join optout txt stop help
0,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,104,20,u sleeping now or you going to take haha i got spys wat me online checking n replying mails lor,u sleep go take haha got spi wat onlin check n repli mail lor
1,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA,153,26,claire here am havin borin time am now alone u wanna cum over nite chat now hope c u luv claire xx callsminmoremobsemspoboxpowa,clair havin borin time alon u wanna cum nite chat hope c u luv clair xx callsminmoremobsemspoboxpowa
0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",149,35,fighting with the world is easy u either win or lose bt fightng with some who is close to u is dificult if u lose u lose if u win u still lose,fight world easi u either win lose bt fightng close u dificult u lose u lose u win u still lose
1,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,81,14,bought one ringtone and now getting texts costing pound offering more tones etc,bought one rington get text cost pound offer tone etc
0,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D",144,25,yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae so lyf is nt yet ovr chikkuali vargu lyfu meow meowd,yalru lyfu astn chikku bt innu mundh lyf ali halla ke bilo marriageprogram edha lyf nt yet ovr chikkuali vargu lyfu meow meowd
0,Kinda. First one gets in at twelve! Aah. Speak tomo,51,10,kinda first one gets in at twelve aah speak tomo,kinda first one get twelv aah speak tomo
1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",152,25,urgent your mobile no xxxxxxxxx won a bonus caller prize on this is the nd attempt to reach you call asap,urgent mobil xxxxxxxxx bonu caller prize nd attempt reach call asap
0,Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...,111,24,ok good then i later come find c lucky i told to go earlier later pple take finish no more again,ok good later come find c lucki told go earlier later pple take finish
0,Wat makes u thk i'll fall down. But actually i thk i'm quite prone 2 falls. Lucky my dad at home i ask him come n fetch me already.,131,29,wat makes u thk ill fall down but actually i thk im quite prone falls lucky my dad at home i ask him come n fetch me already,wat make u thk ill fall actual thk im quit prone fall lucki dad home ask come n fetch alreadi
1,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",158,25,you are guaranteed the latests nokia phone a gb ipod mp player or a prize txt wordcollect to no tcllc nyusa pmt msgrcvd,guarante latest nokia phone gb ipod mp player prize txt wordcollect tcllc nyusa pmt msgrcvd
